age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
32,4,34572,11,9,0,4,1,4,1,0,0,65,38
25,2,236564,11,9,4,0,1,4,1,0,0,40,38
64,2,69525,11,9,0,2,4,4,1,0,0,20,38
20,5,178517,15,10,4,4,1,4,1,0,0,40,38
56,1,104996,11,9,2,13,0,4,1,0,0,40,38
23,2,242375,11,9,4,7,1,4,0,0,0,30,38
42,3,123838,14,15,2,9,0,4,1,0,1977,50,38
39,2,30269,8,11,0,11,4,4,0,0,0,40,38
48,4,324173,8,11,0,3,1,4,0,0,0,50,38
32,3,111746,15,10,2,2,0,4,1,0,0,40,38
20,2,482732,0,6,4,6,1,4,1,0,0,40,38
25,2,198632,15,10,3,11,1,4,1,0,0,50,38
73,0,127858,15,10,6,12,1,4,0,3273,0,40,38
22,2,106843,0,6,4,2,2,4,1,0,0,30,38
45,4,247379,11,9,2,2,0,4,1,0,0,40,38
41,2,173682,12,14,2,6,0,4,1,0,0,40,38
38,2,107125,15,10,4,11,1,4,1,0,0,60,38
60,2,245062,11,9,2,2,0,4,1,0,0,40,38
20,2,148294,15,10,4,7,3,4,1,0,0,40,38
27,4,243569,11,9,2,11,0,4,1,0,0,40,38
37,2,108366,9,13,4,13,1,4,1,0,0,46,38
22,2,141028,11,9,4,7,3,2,1,0,0,30,38
32,2,211028,15,10,4,0,1,4,0,0,0,40,38
37,2,333651,11,9,4,0,1,4,1,0,0,42,38
54,0,332243,2,8,2,0,0,4,1,0,0,40,38
30,2,145231,7,12,0,0,3,4,0,0,1762,40,38
32,2,27207,0,6,4,2,1,4,1,0,0,50,38
40,2,199599,0,6,2,3,0,4,1,0,0,40,38
39,2,191502,8,11,2,2,0,4,1,0,0,40,38
24,2,240137,3,2,4,5,1,4,1,0,0,55,25
69,4,185039,11,9,2,3,0,4,1,9386,0,12,38
40,2,140559,11,9,2,8,5,4,0,0,0,45,38
73,5,96262,11,9,6,0,1,4,0,0,0,40,38
56,1,242670,15,10,6,0,4,4,0,0,0,40,38
37,1,99935,12,14,2,10,0,4,1,7688,0,50,38
49,2,148398,11,9,0,6,1,2,0,0,0,40,38
49,2,105614,0,6,2,6,0,4,1,0,0,50,38
41,2,192712,11,9,4,0,2,4,0,0,0,40,38
34,2,154667,11,9,2,6,5,4,0,0,0,40,38
25,2,247025,9,13,4,11,1,4,1,3325,0,48,38
17,2,195505,0,6,4,11,3,4,1,0,0,5,38
35,2,260578,11,9,0,3,4,4,0,0,0,40,38
33,2,105974,11,9,4,2,1,4,1,0,0,41,38
56,3,211804,9,13,2,11,0,4,1,15024,0,50,38
42,4,120837,11,9,2,2,0,4,1,0,2042,48,38
31,3,49923,11,9,2,3,0,4,1,0,0,40,38
65,4,175202,11,9,2,3,0,4,1,0,0,24,38
34,2,178615,11,9,2,6,0,4,1,0,0,40,38
51,4,88528,7,12,0,3,4,4,0,0,0,99,38
39,2,194404,12,14,2,9,0,4,1,7688,0,40,38
58,2,314153,11,9,2,11,0,4,1,0,0,40,38
39,2,297449,9,13,2,9,0,4,1,0,0,40,38
41,2,113491,15,10,2,9,0,4,1,0,0,40,38
71,4,238479,0,6,2,2,0,4,1,0,0,8,38
61,2,103575,11,9,2,2,0,4,1,0,0,37,38
54,2,421561,12,14,2,3,0,4,1,0,0,45,38
27,2,132805,0,6,4,11,2,4,1,0,1980,40,38
49,2,129513,11,9,2,13,0,4,1,0,0,50,38
47,2,73394,15,10,2,3,5,4,0,0,0,50,38
22,2,216867,4,3,2,2,0,4,1,0,0,48,25
25,2,75821,15,10,4,9,3,4,0,0,0,40,38
27,2,369522,11,9,4,6,3,4,1,0,0,45,38
51,4,127149,1,7,2,4,0,4,1,0,0,45,38
50,2,126566,11,9,2,5,0,2,1,0,0,40,38
48,2,498328,0,6,2,13,0,2,1,0,0,40,38
65,2,149811,11,9,0,0,4,4,0,0,2206,59,1
44,2,343591,11,9,0,2,1,4,0,14344,0,40,38
35,4,190387,9,13,2,4,0,4,1,0,0,45,38
20,2,103840,11,9,4,6,3,4,0,0,0,42,38
35,2,210150,11,9,0,0,4,4,0,0,0,40,38
32,2,206051,15,10,4,0,1,4,1,0,0,35,38
21,4,236769,5,4,4,2,1,4,1,0,0,40,38
19,2,43003,15,10,4,7,3,4,1,0,0,20,38
32,5,119033,11,9,2,13,0,4,1,0,0,40,38
62,3,137354,12,14,2,9,0,1,1,0,0,40,34
50,2,34233,11,9,2,4,0,4,1,0,0,50,38
57,2,353881,11,9,0,13,1,4,1,0,0,45,38
22,2,124940,15,10,2,0,5,0,0,0,0,44,38
31,1,150324,11,9,2,2,0,4,1,0,0,40,38
67,2,126849,0,6,2,13,0,0,1,0,0,20,38
66,5,102640,11,9,6,9,4,2,0,0,0,35,38
61,2,123991,15,10,2,5,0,4,1,0,0,20,38
46,2,271828,11,9,2,2,0,4,1,0,0,40,38
29,2,38353,11,9,2,2,0,4,1,0,0,45,38
30,2,167990,14,15,2,9,0,4,1,0,0,60,38
35,2,296478,15,10,2,11,0,4,1,0,0,40,38
35,5,150488,9,13,4,9,1,4,0,0,0,40,38
35,2,240467,11,9,3,0,4,2,0,0,0,40,38
47,4,118506,9,13,2,3,3,4,1,0,0,60,38
55,0,189985,15,10,0,0,4,2,0,0,0,40,38
59,4,357943,9,13,2,3,0,4,1,0,0,40,38
35,2,103605,1,7,2,4,0,4,1,0,0,40,38
24,2,125905,11,9,2,2,0,4,1,0,0,40,38
42,4,303044,11,9,2,4,0,1,1,0,0,40,0
78,3,188044,9,13,2,3,0,4,1,0,2392,40,38
46,2,251786,3,2,5,7,1,4,0,0,0,40,25
25,2,282612,8,11,4,12,4,2,0,0,0,40,38
35,2,208378,2,8,5,6,4,4,0,0,0,40,38
47,5,207120,8,11,2,3,0,4,1,0,0,38,38
28,2,132870,1,7,2,2,0,4,1,0,0,45,38
20,2,415913,15,10,4,5,1,4,1,0,0,30,38
27,2,122038,11,9,2,2,0,4,1,0,0,48,38
34,2,48935,9,13,2,9,5,4,0,0,0,40,38
47,2,192053,11,9,0,13,1,4,1,0,1590,40,38
22,2,195075,15,10,4,7,3,4,0,0,0,38,38
55,2,171015,15,10,4,0,3,4,0,0,0,36,38
56,0,155238,11,9,2,0,0,4,1,0,0,40,38
39,2,51100,11,9,2,13,0,4,1,0,0,40,38
47,2,212120,9,13,2,3,0,4,1,0,0,45,38
28,2,215873,0,6,4,6,3,2,1,0,0,45,38
27,5,212232,15,10,2,3,0,2,1,0,0,40,38
20,2,190457,11,9,4,7,3,4,0,0,0,30,38
18,2,126071,11,9,4,2,3,4,1,0,0,40,38
27,2,130067,15,10,4,3,1,4,0,0,0,65,38
50,2,181139,15,10,4,4,1,4,1,0,0,40,38
40,2,226902,12,14,2,3,0,4,1,15024,0,50,38
34,2,37210,11,9,4,0,3,4,1,0,0,50,38
19,2,29526,15,10,4,7,3,4,0,0,0,18,38
33,2,268451,15,10,0,3,4,4,0,0,0,40,38
33,2,295591,4,3,3,2,1,4,1,0,0,40,25
20,2,280714,15,10,4,7,3,4,1,0,0,40,38
27,2,419146,4,3,4,7,1,4,1,0,0,75,25
23,2,38238,9,13,4,7,3,4,1,0,0,40,38
59,1,176118,12,14,0,9,1,4,1,0,0,40,38
32,2,156464,11,9,2,2,0,4,1,0,0,40,38
20,5,125165,15,10,4,0,3,4,0,0,0,25,38
45,1,160173,12,14,2,3,0,4,1,7688,0,50,38
34,2,157747,9,13,2,3,0,4,1,0,0,40,38
60,3,197553,15,10,2,3,0,4,1,7688,0,50,38
36,2,247750,11,9,2,13,0,2,1,0,0,45,38
33,2,104525,11,9,2,5,0,4,1,0,0,40,38
52,1,278522,15,10,2,13,0,2,1,0,0,40,38
22,2,180052,15,10,4,4,3,4,1,0,0,10,38
41,4,204235,14,15,2,9,0,4,1,0,0,50,38
32,5,198211,15,10,4,0,1,4,1,0,0,38,38
25,2,210184,1,7,5,2,3,4,1,0,0,40,38
54,2,138179,11,9,2,6,0,4,1,0,0,40,38
48,2,224870,11,9,0,6,2,3,0,0,0,38,6
23,4,111296,1,7,4,2,3,4,1,0,0,50,25
50,2,108933,6,5,2,2,0,4,1,2885,0,40,38
50,2,211654,0,6,2,2,0,4,1,0,0,40,38
28,2,183639,9,13,4,0,1,4,1,0,0,21,38
18,2,37720,0,6,4,6,3,4,1,0,0,40,38
54,2,171924,9,13,2,12,0,4,1,0,0,48,38
49,4,51620,10,16,2,9,0,4,1,0,0,60,38
35,2,222868,11,9,2,0,0,4,1,0,0,40,38
52,2,321959,15,10,2,12,0,2,1,0,0,40,38
21,2,186648,15,10,4,7,3,4,1,0,0,20,38
42,2,150568,11,9,5,11,4,4,0,0,0,45,38
45,3,160440,11,9,0,3,1,4,1,0,0,42,38
21,2,143582,9,13,4,9,3,1,0,0,0,45,38
26,2,365289,11,9,0,6,1,4,1,0,0,40,38
46,4,95256,11,9,0,13,1,4,1,0,0,50,38
23,2,176724,1,7,2,6,0,4,1,0,0,40,32
52,2,117496,9,13,0,9,4,4,0,0,1755,40,38
20,2,111697,15,10,4,0,3,4,0,0,1719,28,38
65,2,155261,11,9,2,3,0,4,1,0,0,40,38
20,2,161708,15,10,4,11,3,4,0,0,0,35,38
47,2,456661,5,4,2,2,0,4,1,0,0,40,25
41,2,215479,11,9,5,5,1,2,1,0,0,40,38
54,2,315804,11,9,0,2,1,4,1,0,0,40,38
66,2,22313,1,7,2,2,0,4,1,0,0,20,38
60,4,27886,15,10,2,3,0,4,1,0,0,40,38
24,2,228960,7,12,4,0,3,4,0,0,0,40,38
35,2,99357,12,14,2,9,5,4,0,15024,0,50,38
61,4,96073,14,15,2,9,0,4,1,0,0,50,8
36,3,27408,8,11,2,11,0,4,1,0,0,60,38
24,2,314823,11,9,4,11,3,4,1,0,0,40,5
38,2,52963,9,13,4,0,1,4,0,0,0,50,38
22,2,427686,0,6,0,2,3,4,1,0,0,40,38
42,3,78765,15,10,0,3,4,4,1,0,0,90,38
31,2,227325,15,10,4,2,1,4,1,0,0,40,38
65,0,23494,15,10,2,3,0,2,1,0,2174,40,38
27,4,65308,11,9,2,4,0,4,1,0,0,50,38
37,2,172232,11,9,0,7,1,2,0,0,0,30,38
31,4,113364,11,9,0,2,1,4,1,0,0,60,38
62,0,159165,11,9,6,3,1,4,0,0,0,36,38
29,2,40295,11,9,2,9,0,4,1,0,0,40,38
45,1,160187,11,9,3,0,4,2,0,0,0,40,38
34,2,191834,8,11,2,2,0,4,1,0,0,48,38
19,2,164938,15,10,4,7,3,4,0,0,0,25,38
49,1,276247,15,10,2,10,0,4,1,0,0,40,38
22,2,72310,11,9,4,13,1,4,1,0,0,70,38
20,2,154781,11,9,4,0,1,4,0,0,0,40,38
38,2,161141,15,10,2,2,0,4,1,0,0,48,38
38,4,192939,11,9,2,2,0,4,1,0,0,50,38
23,2,196508,15,10,4,5,3,2,0,0,0,40,38
48,2,46677,7,12,0,3,4,4,0,0,0,42,38
28,2,148429,11,9,2,6,0,4,1,0,0,40,38
23,2,444554,11,9,4,5,3,4,1,0,0,50,38
28,2,152951,11,9,0,5,1,4,1,0,0,40,38
28,2,395022,8,11,0,9,4,4,0,0,0,40,38
35,2,189382,11,9,0,2,1,4,1,0,0,40,38
38,2,275338,9,13,0,11,4,4,0,1151,0,40,38
65,2,205309,11,9,2,4,0,4,1,0,0,24,38
45,2,182541,15,10,0,6,4,4,1,0,0,48,38
41,4,66632,15,10,0,2,1,4,1,0,0,40,38
21,2,195919,0,6,4,5,1,3,1,0,0,40,5
34,2,136862,3,2,4,7,2,4,0,0,0,40,12
23,2,151888,11,9,0,2,1,4,1,4650,0,50,20
37,4,338320,12,14,4,3,1,4,1,0,0,60,38
48,2,320421,11,9,2,11,0,4,1,0,0,50,38
44,2,99651,12,14,2,3,0,4,1,5178,0,40,38
38,2,33975,11,9,2,3,2,4,1,0,0,40,38
29,2,275110,15,10,5,5,1,2,1,0,0,42,38
57,2,171242,1,7,3,2,1,4,1,0,0,40,1
32,2,127610,9,13,2,9,5,4,0,0,1902,32,38
62,1,407669,5,4,6,7,1,2,0,0,0,35,38
38,3,187411,11,9,2,3,0,4,1,0,0,40,38
29,2,568490,11,9,2,2,0,4,1,0,0,40,38
26,2,37379,9,13,4,3,1,4,0,0,0,45,38
33,2,83671,11,9,4,11,3,2,0,0,0,40,38
46,1,327886,7,12,2,0,0,4,1,0,0,40,38
29,2,48895,11,9,4,2,1,4,1,0,0,50,38
31,2,187560,11,9,2,9,0,4,1,15024,0,40,38
56,2,175127,0,6,2,5,0,4,1,0,0,40,38
49,2,187563,15,10,0,7,1,4,1,0,0,40,38
49,2,199448,8,11,0,11,4,4,0,0,0,40,38
22,2,208946,15,10,4,0,3,4,1,0,0,25,38
20,2,140001,15,10,4,0,3,4,1,0,0,40,38
36,2,96452,9,13,2,9,0,4,1,0,0,45,38
36,2,139743,15,10,6,9,3,4,0,0,0,40,38
25,2,22546,9,13,4,13,3,4,1,0,0,60,38
27,2,107236,11,9,2,7,0,4,1,0,0,40,38
57,1,118481,9,13,2,9,0,4,1,0,1902,40,38
39,2,315291,11,9,4,0,4,2,0,0,0,40,38
39,2,216129,7,12,0,3,4,2,0,0,0,35,22
25,2,255474,9,13,4,0,1,4,0,0,0,40,38
44,2,104196,12,14,2,9,0,4,1,0,0,45,38
46,2,193047,11,9,2,3,0,4,1,0,0,40,38
46,1,398986,10,16,2,9,5,4,0,0,1902,52,38
24,2,280960,11,9,2,6,5,4,0,0,0,24,38
63,5,216871,15,10,2,0,0,4,1,0,1740,40,38
45,2,198223,9,13,2,11,0,4,1,0,1902,45,38
37,0,125933,11,9,2,0,0,4,1,0,0,40,38
42,2,113324,11,9,6,11,4,4,1,0,0,40,38
35,3,338320,11,9,2,3,0,4,1,0,0,50,38
46,1,316205,9,13,2,3,0,2,1,0,0,40,38
29,2,136277,0,6,4,7,3,2,0,0,0,32,38
34,2,204991,15,10,0,3,3,4,1,0,0,44,38
32,0,148138,9,13,2,9,0,1,1,0,2002,40,19
37,2,179137,15,10,0,0,4,4,0,0,0,39,38
50,2,22418,6,5,0,13,1,4,1,0,0,50,38
27,2,47907,9,13,4,0,1,4,0,0,0,43,38
36,2,308945,11,9,2,6,0,4,1,0,0,40,38
36,2,334291,15,10,2,2,0,4,1,0,1887,40,38
58,3,189933,15,10,2,3,0,4,1,0,0,65,38
53,1,155314,11,9,2,0,5,4,0,0,0,40,38
57,2,109015,15,10,0,11,1,4,0,0,0,48,38
45,1,318280,15,10,2,9,0,4,1,7688,0,50,38
26,5,34965,15,10,2,3,0,4,1,0,0,12,38
32,4,173314,8,11,2,9,0,3,1,0,0,60,38
28,2,308709,9,13,4,11,1,4,0,0,0,48,38
67,1,342175,12,14,0,0,1,4,0,2009,0,40,38
43,0,115562,11,9,2,6,0,4,1,0,0,40,38
25,2,371987,11,9,0,0,1,4,0,0,0,40,38
25,2,102476,9,13,4,4,3,4,1,27828,0,50,38
40,2,151294,11,9,0,5,1,4,0,0,0,48,38
42,2,219591,9,13,2,0,0,4,1,0,0,55,38
22,2,347867,11,9,3,11,1,4,1,0,1719,40,38
20,2,217807,15,10,4,5,3,4,1,0,0,35,38
47,4,172034,11,9,2,11,0,4,1,0,0,75,38
34,1,31391,11,9,2,10,0,4,1,0,0,53,38
45,2,179428,15,10,2,13,0,4,1,0,0,55,38
33,2,529104,1,7,2,5,0,4,1,0,0,50,38
30,2,188146,11,9,2,6,0,4,1,5013,0,40,38
70,4,139889,15,10,2,4,0,4,1,2653,0,70,38
63,4,78383,11,9,2,4,0,4,1,0,0,45,38
34,2,169583,12,14,4,3,1,4,0,0,0,50,38
29,4,33798,11,9,2,13,0,4,1,0,0,45,38
36,2,144169,11,9,2,2,0,4,1,0,0,50,38
54,2,177675,11,9,0,0,4,4,0,0,0,42,38
25,2,149875,9,13,6,3,1,4,0,0,0,40,38
32,2,134886,11,9,2,0,5,4,0,0,0,40,38
36,0,67317,11,9,2,0,0,4,1,0,0,40,38
41,2,182370,7,12,0,2,3,4,1,0,0,40,38
44,1,433705,11,9,2,10,0,4,1,0,0,52,38
24,5,154432,9,13,4,6,1,4,1,0,0,35,38
27,4,208577,15,10,2,3,0,4,1,0,0,45,38
47,3,206947,7,12,6,3,1,4,0,0,0,67,38
32,2,360593,11,9,0,11,4,2,0,0,0,30,38
49,2,247294,11,9,2,2,0,4,1,0,0,45,38
46,2,27802,8,11,2,6,0,4,1,0,0,40,38
27,2,704108,12,14,4,9,1,4,1,0,0,40,38
21,2,129172,15,10,4,7,2,4,1,0,0,16,38
25,2,233461,7,12,4,12,1,4,1,0,0,30,38
23,2,412248,7,12,4,7,1,4,0,0,0,25,38
59,5,202682,11,9,2,11,0,4,1,0,0,40,38
50,2,189183,11,9,2,0,0,4,1,0,0,40,38
28,2,293398,11,9,5,11,4,2,0,0,0,40,38
30,2,287986,15,10,4,5,1,4,1,0,0,40,38
34,2,213226,9,13,4,11,1,4,1,0,0,65,38
30,2,177304,15,10,2,11,0,4,1,0,0,44,38
42,2,106698,15,10,0,7,4,4,0,0,0,32,38
55,2,750972,5,4,2,2,0,4,1,0,0,41,38
27,2,47907,9,13,4,9,1,4,0,0,0,48,38
22,2,141698,0,6,4,2,4,4,1,0,0,40,38
52,4,175029,0,6,2,2,0,4,1,0,0,35,38
58,2,97562,11,9,2,11,5,4,0,0,0,38,38
44,2,228320,11,9,2,12,0,4,1,0,0,45,38
40,2,259307,15,10,4,3,1,4,1,0,0,50,38
38,5,22245,10,16,2,9,0,4,1,0,0,45,38
50,2,167065,9,13,2,3,0,4,1,0,0,40,38
50,1,163921,5,4,2,13,0,4,1,0,0,40,38
41,2,41901,15,10,4,2,1,4,1,0,1408,40,38
36,4,67728,9,13,2,11,0,4,1,0,0,50,38
36,2,127306,11,9,4,0,1,4,0,0,0,47,38
40,2,199900,7,12,2,3,0,4,1,0,1848,55,38
28,2,269786,11,9,2,13,0,4,1,0,0,40,38
30,2,119411,9,13,4,9,1,4,1,0,0,40,38
24,2,155913,9,13,2,9,0,4,1,0,0,44,38
58,2,233193,11,9,6,0,1,4,0,0,0,27,38
50,1,50459,11,9,2,3,0,4,1,0,0,42,38
41,2,82393,9,13,4,0,1,1,1,0,0,50,38
35,1,190964,9,13,2,2,0,4,1,0,0,40,38
25,2,144259,11,9,4,2,3,2,1,0,0,50,38
34,2,207668,15,10,2,5,0,4,1,0,1887,40,38
27,2,164170,9,13,4,12,4,1,0,0,0,20,29
35,3,65624,9,13,2,3,0,4,1,0,0,50,38
21,2,240517,15,10,4,6,3,4,0,0,0,70,38
22,2,308334,11,9,4,7,3,4,0,0,0,19,38
31,2,169589,12,14,4,9,1,4,1,0,0,30,38
47,2,105273,9,13,6,2,4,2,0,6497,0,40,38
31,2,193285,9,13,4,9,1,4,1,0,0,40,38
39,2,182828,12,14,4,3,1,4,0,0,0,45,38
54,2,249860,1,7,0,8,4,2,0,0,0,10,38
23,2,199915,9,13,4,0,3,4,0,0,0,35,38
28,4,214689,1,7,4,2,1,4,1,0,0,40,38
46,1,200947,9,13,2,10,0,4,1,0,0,40,38
62,2,174201,6,5,6,7,4,2,0,0,0,25,38
22,2,113062,9,13,4,3,3,4,0,0,0,7,38
58,0,244830,9,13,5,9,1,4,1,4787,0,40,38
46,2,102597,9,13,0,9,4,4,0,0,0,40,38
33,2,119409,11,9,2,6,5,3,0,0,0,40,3
31,1,94991,11,9,0,7,4,0,1,0,0,40,38
22,5,22966,15,10,3,12,4,4,1,0,0,20,38
35,2,28572,15,10,2,2,0,4,1,4064,0,35,38
27,2,587310,5,4,4,7,2,4,1,0,0,35,12
45,4,285575,11,9,2,3,0,1,1,0,0,40,2
26,2,135645,9,13,4,11,1,4,1,0,0,40,38
31,4,175856,11,9,2,2,0,4,1,0,0,60,38
45,2,285060,9,13,2,3,0,4,1,0,0,50,38
22,2,186452,0,6,4,2,1,4,1,0,0,30,38
37,2,188774,9,13,4,3,1,4,1,0,2824,40,38
19,2,170720,11,9,4,11,3,4,1,0,0,20,38
23,2,197552,15,10,4,11,3,4,0,0,0,35,38
20,2,105244,15,10,4,5,1,4,1,0,0,50,38
49,2,155489,12,14,2,9,0,4,1,0,0,50,38
52,1,35092,10,16,2,3,0,4,1,0,0,40,38
40,2,236021,15,10,2,13,0,4,1,0,0,40,38
37,2,123833,15,10,4,11,1,4,1,0,0,60,38
31,2,156464,0,6,0,7,1,4,1,0,0,40,38
25,2,391591,2,8,4,2,1,4,1,0,0,40,38
27,2,130807,7,12,2,12,0,4,1,0,0,40,38
23,2,131275,11,9,4,2,3,0,1,0,0,40,38
46,2,208872,8,11,2,9,0,4,1,0,0,40,38
33,2,176185,2,8,0,2,1,4,1,0,2258,42,38
80,2,157778,12,14,6,9,1,4,0,0,0,10,38
44,2,313022,8,11,2,3,0,2,1,0,0,40,38
40,2,128700,15,10,0,0,4,4,0,0,0,40,38
37,5,348960,9,13,2,9,0,4,1,0,0,36,38
27,2,252813,14,15,4,9,1,4,0,0,0,45,38
42,0,214838,11,9,2,12,0,4,1,0,0,30,38
35,2,29145,8,11,4,13,1,4,1,0,0,40,38
27,2,147340,15,10,4,3,3,4,0,0,0,40,38
34,2,32528,8,11,3,0,4,4,0,0,974,40,38
48,2,155509,11,9,4,0,1,2,0,0,0,16,37
25,2,385646,11,9,4,4,3,4,1,0,0,40,38
55,2,197114,15,10,2,13,0,4,1,0,0,6,38
49,2,225124,11,9,6,6,4,2,0,0,0,40,38
28,2,206125,15,10,2,2,0,4,1,0,0,40,38
52,2,114971,15,10,2,2,0,4,1,0,0,40,38
27,2,157941,8,11,2,11,0,4,1,0,0,45,38
39,1,287031,12,14,2,9,0,4,1,0,0,45,38
54,1,31533,12,14,2,0,0,4,1,7298,0,40,38
23,2,179413,11,9,4,2,4,4,1,0,0,40,38
32,2,209691,9,13,2,11,0,4,1,0,0,42,38
44,2,183342,14,15,2,3,0,4,1,0,0,55,38
53,1,287192,3,2,2,7,0,4,1,0,0,32,25
37,2,121772,11,9,4,2,1,1,1,0,0,40,16
65,1,323006,11,9,6,7,4,2,0,0,0,25,38
34,2,346275,1,7,0,5,1,4,1,0,0,43,38
19,2,164395,11,9,4,0,3,4,0,0,0,25,38
31,0,168312,8,11,4,3,1,4,0,0,0,40,38
20,2,112847,11,9,4,4,3,1,1,0,0,40,38
42,2,102085,11,9,0,7,3,4,0,0,0,15,38
26,2,257405,4,3,4,4,2,2,1,0,0,40,25
20,2,210781,15,10,4,0,3,4,0,0,0,20,38
28,2,214858,11,9,2,13,0,4,1,0,0,40,38
21,2,197050,15,10,4,7,3,4,0,0,0,35,38
24,2,441700,9,13,4,12,3,4,1,0,0,40,38
49,2,268234,5,4,2,5,0,4,1,0,0,40,38
18,5,272918,11,9,4,0,3,2,1,0,0,15,38
46,1,345911,15,10,0,13,1,4,0,0,0,40,38
42,2,179524,9,13,5,7,1,4,0,0,0,50,38
32,2,140092,1,7,2,2,0,4,1,0,0,40,38
19,2,28119,15,10,4,7,3,4,0,0,0,4,38
66,0,38621,8,11,6,7,4,2,0,3273,0,40,38
30,2,112115,11,9,2,6,0,4,1,0,0,60,20
41,1,174491,11,9,5,7,4,2,0,0,0,40,38
43,2,160943,11,9,2,7,0,2,1,0,0,40,38
46,2,102771,12,14,2,12,0,4,1,0,1977,40,38
35,2,234271,15,10,0,0,1,4,0,0,0,40,38
33,5,200289,12,14,2,9,0,1,1,0,0,19,18
27,2,189530,15,10,4,11,3,4,1,0,0,35,38
35,2,320451,12,14,2,3,0,1,1,0,0,65,16
47,1,200808,2,8,2,0,0,4,1,0,0,35,32
36,2,156400,15,10,0,0,4,4,0,0,0,40,38
40,2,230961,15,10,2,11,0,4,1,0,0,40,38
38,2,112561,9,13,2,3,0,4,1,0,0,55,38
36,2,108997,11,9,0,0,4,4,0,0,0,40,38
27,2,373499,4,3,4,7,1,4,1,0,0,60,7
26,2,154571,15,10,4,6,1,1,1,0,0,45,38
53,2,283602,9,13,0,11,1,4,0,13550,0,43,38
28,2,51331,7,12,2,3,5,4,0,0,0,16,38
24,2,249046,9,13,4,12,3,4,1,0,0,40,38
45,2,174533,15,10,2,13,0,4,1,7298,0,50,38
50,3,120781,9,13,2,11,0,1,1,0,0,60,34
58,1,53481,12,14,4,9,1,4,1,0,0,35,38
34,2,139890,15,10,0,0,4,4,0,0,0,40,38
42,2,99254,7,12,2,0,5,2,0,0,0,40,38
45,2,202496,9,13,2,5,0,4,1,0,0,37,38
29,2,197288,11,9,2,0,5,2,0,0,0,40,38
27,1,163862,11,9,2,13,0,4,1,0,0,60,38
29,2,102345,15,10,4,12,1,4,1,0,0,52,38
46,2,29437,7,12,2,11,0,4,1,0,0,50,38
46,2,156926,15,10,2,3,0,4,1,0,0,60,38
48,0,94342,9,13,0,3,1,4,1,0,0,45,38
42,4,32185,9,13,2,4,0,4,1,0,0,60,38
39,2,746786,9,13,2,9,0,4,1,0,0,55,38
47,2,298037,8,11,0,9,4,4,0,0,0,44,38
32,5,111567,11,9,2,2,0,4,1,0,0,49,38
54,3,172175,15,10,2,13,0,4,1,0,0,40,38
28,2,124680,9,13,4,3,1,4,0,6849,0,60,38
37,2,147638,9,13,5,7,4,1,0,0,0,36,29
18,2,376647,11,9,4,5,3,4,1,2176,0,25,38
20,2,227491,11,9,4,11,1,1,0,0,0,25,38
23,2,186813,11,9,4,10,3,0,1,0,0,40,38
66,2,244661,9,13,2,0,0,1,1,0,0,40,29
28,2,278736,4,3,2,6,0,4,1,0,0,40,25
66,2,298834,15,10,2,10,0,4,1,0,0,40,1
34,1,284843,11,9,4,4,1,2,1,594,0,60,38
31,5,1033222,15,10,2,6,0,4,1,0,0,40,38
33,2,245777,11,9,0,11,1,4,1,0,0,40,38
24,2,357028,15,10,4,3,3,4,1,0,0,40,38
59,2,46466,11,9,2,13,0,4,1,0,0,40,38
21,5,99199,15,10,4,3,3,4,1,0,0,10,38
46,4,198759,14,15,2,9,0,4,1,0,2415,80,38
26,2,247025,8,11,0,2,3,4,1,0,0,40,38
59,2,99131,11,9,2,0,5,4,0,0,0,40,38
28,2,150309,11,9,2,6,0,0,1,0,0,45,38
36,4,241998,15,10,2,11,0,4,1,99999,0,20,38
20,2,116830,11,9,4,6,1,4,1,0,0,40,38
20,2,70240,11,9,4,11,3,1,0,0,0,24,29
23,2,103632,11,9,4,0,1,4,0,0,0,40,38
44,2,201723,9,13,2,3,0,4,1,15024,0,45,38
41,1,248406,11,9,5,13,3,4,1,0,0,40,38
27,5,176727,9,13,4,9,1,4,1,0,0,40,38
33,4,312055,9,13,2,11,0,4,1,0,0,45,38
19,2,292583,11,9,4,7,3,4,0,0,0,30,38
45,2,137604,15,10,4,7,1,4,1,0,0,40,38
30,2,203488,11,9,4,2,3,4,1,0,0,50,38
39,3,218184,6,5,2,3,0,4,1,0,1651,40,25
57,3,159028,14,15,2,9,0,4,1,99999,0,60,38
70,2,195739,0,6,6,2,4,4,1,0,0,45,38
35,5,193241,11,9,2,2,0,4,1,0,1651,40,38
40,4,89413,11,9,2,2,0,4,1,0,1672,40,38
17,2,31007,0,6,4,7,3,4,0,0,0,30,38
42,2,159449,9,13,2,3,0,4,1,5178,0,40,38
51,4,121548,9,13,2,3,0,4,1,0,0,25,38
49,2,98092,11,9,2,2,0,4,1,0,0,40,38
25,2,181666,7,12,4,12,3,4,0,0,0,40,38
58,2,153551,9,13,4,9,1,4,0,0,0,60,38
50,3,283676,10,16,2,9,0,4,1,15024,0,60,38
84,4,155057,9,13,2,4,0,4,1,0,0,20,38
63,4,217715,4,3,4,11,1,4,0,0,0,3,38
37,2,160920,15,10,2,11,0,4,1,0,0,45,38
28,2,198258,8,11,2,11,0,4,1,0,0,40,38
